2023-10-14 19:15:14 WARN  DefaultHandlerExceptionResolver:207 - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2023-10-14 19:15:28 WARN  DefaultHandlerExceptionResolver:207 - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public java.util.Map<java.lang.String, java.lang.Object> com.Home.Tim.CSGOItemHandler.Restcontroller.updateSkin(java.lang.String,java.lang.Double,java.lang.Double,java.lang.Double,java.lang.Double,java.lang.String)]
2023-10-14 19:19:03 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 26476 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-14 19:19:03 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-14 19:19:03 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-14 19:19:03 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-14 19:19:03 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-14 19:19:03 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-14 19:19:03 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-14 19:19:03 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 906 ms
2023-10-14 19:19:04 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-14 19:19:04 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-14 19:19:04 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.555 seconds (process running for 2.405)
2023-10-14 19:19:08 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-14 19:19:08 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-14 19:19:08 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-14 19:19:08 DEBUG Logger:43 - /updateSkinSkinHash:Skinhash SteamPrice:100.0 SkinBaronPrice:101.0 SkinPortPrice:102.0 BitSkinsPrice:103.0 PictureURL:null
2023-10-14 19:32:31 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 28548 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-14 19:32:31 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-14 19:32:32 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-14 19:32:32 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-14 19:32:32 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-14 19:32:32 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-14 19:32:32 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-14 19:32:32 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 1003 ms
2023-10-14 19:32:33 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-14 19:32:33 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-14 19:32:33 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.636 seconds (process running for 2.466)
2023-10-14 19:32:36 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-14 19:32:36 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-14 19:32:36 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-14 19:32:36 DEBUG Logger:36 - /JSON
2023-10-14 19:33:06 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 24276 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-14 19:33:06 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-14 19:33:07 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-14 19:33:07 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-14 19:33:07 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-14 19:33:07 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-14 19:33:07 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-14 19:33:07 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 926 ms
2023-10-14 19:33:07 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-14 19:33:07 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-14 19:33:07 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.57 seconds (process running for 2.402)
2023-10-14 19:33:09 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-14 19:33:09 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-14 19:33:09 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-14 19:33:09 DEBUG Logger:36 - /JSON {CurrentTime=1697304789992, String=String, Boolean=false, Double=1.234, Int=10}
2023-10-14 19:33:46 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 28160 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
